Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CMYC 18555785 Chip-Seq ESCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	UBE2F;IL15RA;GBP5;CACYBP;COX5B;PTGS2;ASS1;NFE2L2;TLR2
SOX2 19829295 ChIP-Seq ESCs Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IFITM3;BATF2;CD40;NDUFA11;RPL24;NDUFC2;CLEC4E;SNX20;CCR2
NANOG 19829295 ChIP-Seq ESCs Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IFITM3;BATF2;CD40;NDUFA11;RPL24;NDUFC2;CLEC4E;SNX20;CCR2
PHF8 20622853 ChIP-Seq HELA Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;CACYBP;PTGS2;UQCRH
ETV1 20927104 ChIP-Seq GIST48 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;CACYBP;PTGS2;UQCRH
SOX2 21211035 ChIP-Seq LN229 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	UBE2F;VASP;CD52;JUN;RAP1A;ISG15;CACYBP;SAMHD1;SNX20
P53 21459846 ChIP-Seq SAOS-2 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	VASP;SOCS1;GMFG;COX17;TRA2A;HCLS1;CFP;CCDC50;ATP5L
CBP 21632823 ChIP-Seq H3396 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IL15RA;HSPA8;BATF2;IFITM2;CCND2;IRF7;IFIT1;CLEC4E;ATP5L
ERA 21632823 ChIP-Seq H3396 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IFITM3;ZBP1;PLAC8;VASP;JUN;CEBPB;PSME1;TNFAIP2;CCR2
RAC3 21632823 ChIP-Seq H3396 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	ZBP1;DNAJA1;FAM49B;IL1RN;CEBPB;NDUFC2;FAU;CLEC4E;CCR2
SMAD4 21741376 ChIP-Seq ESCs Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	PLAC8;GBP5;PRDX5;SOCS1;SAMHD1;SOD2;ASS1;ATP5L;TLR2
FOXH1 21741376 ChIP-Seq EPCs Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	ZBP1;VASP;RBM3;IL1RN;IFITM2;CLEC4E;MAGOHB;ATOX1;HSPA1B
RBPJ 21746931 ChIP-Seq IB4 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;CACYBP;PTGS2;UQCRH
AR 21915096 ChIP-Seq LNCaP-1F5 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	RTP4;CDKN1A;MARCKSL1;RAP1A;TNFAIP2;NDUFC2;UPP1;RPS27A;ATP5L
CEBPB 22108803 ChIP-Seq LS180 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	DNAJA1;PRDX5;CEBPB;SARNP;MAGOHB;SNX20;CCDC50;NFE2L2;LIMD2
LXR 22292898 ChIP-Seq THP-1 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	SEMA4A;IL1RN;MARCKSL1;SYNGR2;PSME1;TNFAIP2;NDUFC2;ISG15;ASS1
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IFITM3;PLAC8;GBP5;SARNP;CCRL2;IRF7;RPL24;MAGOHB;ATP5L
KDM2B 26808549 Chip-Seq REH Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IL15RA;CDKN1A;SOCS1;SIN3B;SLFN1;IFIT1;MS4A4C;ASS1;MS4A6C
TAL1 26923725 Chip-Seq HPCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	ZBP1;PLAC8;GBP5;JUN;CEBPB;SOCS1;SEMA4D;IIGP1;CCR2
CTCF 27219007 Chip-Seq Bcells Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	UBE2F;JUN;MARCKSL1;TNFAIP2;ISG15;PTGS2;PSMB10;ATP5L;LIMD2
SA1 27219007 Chip-Seq ERYTHROID Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IL15RA;GBP5;MARCKSL1;CCND2;NDUFA11;IRF7;NDUFC2;ISG15;CACYBP
KAP1 27257070 Chip-Seq ESCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IFITM3;HSPA8;DNAJB1;LST1;UPP1;PARP14;ASS1;ATP5L;NFE2L2
BCL6 27268052 Chip-Seq Bcells Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	RTP4;CD40;SYNGR2;SOCS1;NDUFA11;IRF7;MAGOHB;ATP5L;TLR2
OCT1 27270436 Chip-Seq PROSTATE Human	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	UBE2F;RTP4;GPR141;RAP1A;TNFAIP2;MAGOHB;SAMHD1;ASS1;ATOX1
SUZ12 27294783 Chip-Seq ESCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	IL15RA;CCND2;CCRL2;TNFAIP2;IRF7;PARP14;SNX20;HSPA1B;HSPA1A
EZH2 27294783 Chip-Seq ESCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	JUN;CCND2;SOCS1;TNFAIP2;FPR2;SNX20;ASS1;HSPA1B;HSPA1A
RING1B 27294783 Chip-Seq ESCs Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	GBP5;JUN;CEBPB;CCND2;TNFAIP2;COX5B;PSMB10;HSPA1B;HSPA1A
RUNX1 27457419 Chip-Seq LIVER Mouse	9/2000	0.6796831774748926	0.9999907585392314	0	0	0.8896131492816576	0.34350499523807987	UBE2F;IL15RA;IL1RN;CACYBP;COX5B;PTGS2;SAMHD1;ASS1;NFE2L2
GATA1 26923725 Chip-Seq HPCs Mouse	1/226	0.6799469058224439	0.9999907585392314	0	0	0.8832772166105499	0.3407158512914232	ZBP1
ELK4 26923725 Chip-Seq MESODERM Mouse	2/466	0.6803039885071661	0.9999907585392314	0	0	0.8548557353976073	0.32930371269305675	SIN3B;CFB
ISL1 27105846 Chip-Seq CPCs Mouse	7/1576	0.682078203066157	0.9999907585392314	0	0	0.8793834851319586	0.33646175985902915	VASP;FAM49B;JUN;CDKN1A;CCND2;ATP5L;NFE2L2
E2F1 21310950 ChIP-Seq MCF-7 Human	5/1145	0.6845125272529431	0.9999907585392314	0	0	0.866112650046168	0.3282985562785321	CDKN1A;COX17;CACYBP;ATP5L;NFE2L2
TCF3 18347094 ChIP-ChIP MESCs Mouse	10/2221	0.6846233379872715	0.9999907585392314	0	0	0.8889391426704859	0.3368070080386041	IFITM3;RTP4;GBP5;JUN;IFITM2;CCND2;UPP1;CFP;COX5B;NFE2L2
TCF4 18268006 ChIP-ChIP LS174T Human	2/470	0.6848577525793073	0.9999907585392314	0	0	0.8473748473748474	0.3207687682420425	JUN;CCRL2
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	9/2014	0.6878501189830969	0.9999907585392314	0	0	0.8827108054040722	0.33029653814874366	SARNP;RPL24;IFIT1;MAGOHB;COX5B;SAMHD1;RPS27A;UQCRH;HSPA1A
LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	2/473	0.6882385889958652	0.9999907585392314	0	0	0.8418475670522986	0.31453084793584024	IL15RA;ASS1
FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human	4/932	0.6909572963948954	0.9999907585392314	0	0	0.8518318965517241	0.3149028788078449	RBM39;SARNP;HNRNPA1;NFE2L2
KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	2/479	0.694912070462765	0.9999907585392314	0	0	0.8310015830231464	0.30245961188672227	FAU;RPS27A
FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	5/1164	0.698515907412952	0.9999907585392314	0	0	0.8510512692429953	0.3053549204320529	UBE2F;BATF2;CCRL2;ISG15;ASS1
VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human	2/483	0.699296107703482	0.9999907585392314	0	0	0.8239212524926811	0.29470098598059696	IRF7;CLEC4E
VDR 23401126 ChIP-Seq LCL-AND-THP1 Human	1/239	0.7003672839686657	0.9999907585392314	0	0	0.8344792462439521	0.2972001091279682	RAP1A
MYBL2 22936984 ChIP-ChIP MESCs Mouse	10/2250	0.7005614396094934	0.9999907585392314	0	0	0.8759920634920635	0.3117421065438695	IFITM3;RBM3;DNAJA1;HSPA8;RBM39;IFITM2;RPL24;FAU;ATP5L;HSPA1A
FOXP1 21924763 ChIP-Seq HESCs Human	17/3724	0.7007585766978155	0.9999907585392314	0	0	0.8946961300827806	0.3181466518157798	IFITM3;UBE2F;FAM49B;CD52;SEMA4A;JUN;CEBPB;IFITM2;LST1;NDUFC2;ATOX1;VAMP8;RPL24;FAU;CFB;NFE2L2;HSPA1A
STAT3 19079543 ChIP-ChIP MESCs Mouse	4/948	0.703786333996855	0.9999907585392314	0	0	0.8366878531073446	0.29391210373514565	RBM3;IFITM2;SEMA4D;RPL24
NOTCH1 21737748 ChIP-Seq TLL Human	1/245	0.7093517402446249	0.9999907585392314	0	0	0.8137108792846498	0.2794313819539435	JUN
SIN3A 21632747 ChIP-Seq MESCs Mouse	5/1186	0.7142019408985585	0.9999907585392314	0	0	0.8342172111056643	0.2807887758684689	HSPA8;NDUFA11;SOD2;PSMB10;ATP5L
SOX2 18555785 ChIP-Seq MESCs Mouse	2/497	0.7142356769116945	0.9999907585392314	0	0	0.8000412286126571	0.2692477082906702	IFITM2;UPP1
MEIS1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	5/1196	0.7211435336313207	0.9999907585392314	0	0	0.8267709576207521	0.2702855520386416	LY6C2;SLFN1;COX17;TNFAIP2;TSPO
CDX2 20551321 ChIP-Seq CACO-2 Human	2/504	0.7214724367304223	0.9999907585392314	0	0	0.7886006992438409	0.2574474550699531	JUN;NFE2L2
NFE2 27457419 Chip-Seq LIVER Mouse	4/972	0.7223165151865039	0.9999907585392314	0	0	0.8149104683195593	0.2650837333903168	UBE2F;CACYBP;COX5B;PTGS2
TP53 22127205 ChIP-Seq IMR90 Human	4/975	0.7245726437098903	0.9999907585392314	0	0	0.8122639890147614	0.2616897331605764	DNAJA1;JUN;CDKN1A;CCND2
TCF3 18692474 ChIP-Seq MEFs Mouse	3/745	0.7249571400487691	0.9999907585392314	0	0	0.7985383610748326	0.25684406888601213	RTP4;CACYBP;UPP1
PCGF2 27294783 Chip-Seq ESCs Mouse	2/512	0.7295557499763435	0.9999907585392314	0	0	0.7759103641456583	0.24465966167741848	UBE2F;COX5B
KLF4 25985364 ChIP-Seq ATHEROSCLEROSIS LESION Mouse	5/1211	0.7313346246040004	0.9999907585392314	0	0	0.8158331151261238	0.25526125988715687	PRDX5;TRA2A;RPL24;SERPINA3G;OASL2
HNF4A 19822575 ChIP-Seq HepG2 Human	28/6083	0.7344755391599248	0.9999907585392314	0	0	0.8892100192678227	0.27440895516522457	FAM49B;IL1RN;CDKN1A;CEBPB;NDUFA11;COX17;SAMHD1;PSMB10;RBM3;CCND2;RAP1A;SYNGR2;SOCS1;CCDC50;VASP;GSDMD;IL15RA;BATF2;RBM39;NDUFC2;CACYBP;PARP14;SOD2;ASS1;ATOX1;DNAJA1;PSME1;NFE2L2
RNF2 16625203 ChIP-ChIP MESCs Mouse	5/1219	0.7366612689898875	0.9999907585392314	0	0	0.8101101187895604	0.24759160655230095	IL15RA;JUN;CCND2;HSPA1B;HSPA1A
ETV2 25802403 ChIP-Seq MESCs Mouse	4/1000	0.7428559954663433	0.9999907585392314	0	0	0.7908299866131191	0.23507663981376978	CCND2;SOCS1;ATP5L;TLR2
RNF2 27304074 Chip-Seq ESCs Mouse	6/1467	0.7509394707852967	0.9999907585392314	0	0	0.8055834680414172	0.23074345692488893	JUN;CEBPB;CCND2;ZFP800;TNFAIP2;SNX20
EGR1 19032775 ChIP-ChIP M12 Human	1/276	0.7516909944782434	0.9999907585392314	0	0	0.7208448117539027	0.205750699353518	IFITM2
DACH1 20351289 ChIP-Seq MDA-MB-231 Human	7/1698	0.7552120968777005	0.9999907585392314	0	0	0.8105085112200581	0.22755565130057814	VASP;DNAJB1;RBM39;CEBPB;SYNGR2;TRA2A;HSPA1B
ELF1 20517297 ChIP-Seq JURKAT Human	4/1020	0.7568212430582127	0.9999907585392314	0	0	0.7744422572178478	0.21578144598217414	CD40;SOCS1;ISG15;ATOX1
SMAD3 22036565 ChIP-Seq ESCs Mouse	4/1020	0.7568212430582127	0.9999907585392314	0	0	0.7744422572178478	0.21578144598217414	IFITM2;UPP1;CFP;ASS1
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	10/2369	0.7607378212910402	0.9999907585392314	0	0	0.8261975413310725	0.22593734923586017	UBE2F;DNAJB1;CEBPB;GMFG;COX17;HCLS1;FAU;COX5B;PTGS2;SOD2
JARID2 20075857 ChIP-Seq MESCs Mouse	5/1258	0.7615497364196426	0.9999907585392314	0	0	0.7832570252446759	0.21335905313328796	IL15RA;JUN;CCND2;TNFAIP2;NDUFC2
ARNT 22903824 ChIP-Seq MCF-7 Human	4/1029	0.7629155806533133	0.9999907585392314	0	0	0.7672764227642277	0.20763105777355723	JUN;SARNP;ASS1;NFE2L2
GBX2 23144817 ChIP-Seq PC3 Human	1/286	0.7639994747204526	0.9999907585392314	0	0	0.695197589934432	0.18713897213571	NFE2L2
MYC 22102868 ChIP-Seq BL Human	3/797	0.7663540006821843	0.9999907585392314	0	0	0.744215637902828	0.19804402277436223	HSPA8;CACYBP;LIMD2
POU5F1 18555785 ChIP-Seq MESCs Mouse	2/555	0.7696983994271012	0.9999907585392314	0	0	0.7139904786507731	0.1868916700877714	UPP1;FAU
VDR 24787735 ChIP-Seq THP-1 Human	3/805	0.7722586890801963	0.9999907585392314	0	0	0.736483533434455	0.19033363426489652	CDKN1A;CEBPB;SEMA4D
RNF2 27304074 Chip-Seq NSC Mouse	4/1052	0.7779604137629268	0.9999907585392314	0	0	0.7495229007633588	0.1881899387096077	GBP5;CCND2;SEMA4D;SNX20
AR 21909140 ChIP-Seq LNCAP Human	1/298	0.7779745520877116	0.9999907585392314	0	0	0.6667006768016869	0.16738284845933926	ISG15
HTT 18923047 ChIP-ChIP STHdh Human	2/566	0.7791080842225506	0.9999907585392314	0	0	0.6996671008829064	0.17464075328796472	GBP5;GMFG
EOMES 20176728 ChIP-ChIP TSCs Mouse	7/1744	0.7795145307923613	0.9999907585392314	0	0	0.7870509653895915	0.19604176290727257	HSPA8;CD52;RBM39;RAP1A;NDUFC2;CACYBP;NFE2L2
POU5F1 18700969 ChIP-ChIP MESCs Mouse	2/567	0.7799468166153274	0.9999907585392314	0	0	0.6983926313888387	0.1735712032244361	IFITM2;UPP1
GABP 19822575 ChIP-Seq HepG2 Human	11/2639	0.7838433174115829	0.9999907585392314	0	0	0.8123065346399193	0.19783411194686856	UBE2F;DNAJA1;FAM49B;CEBPB;MARCKSL1;SOCS1;SIN3B;PSME1;NDUFC2;COX5B;SAMHD1
RNF2 18974828 ChIP-Seq MESCs Mouse	5/1302	0.7875012709816901	0.9999907585392314	0	0	0.7548999715943676	0.18033827641041553	IL15RA;JUN;CCND2;SOCS1;TNFAIP2
EZH2 18974828 ChIP-Seq MESCs Mouse	5/1302	0.7875012709816901	0.9999907585392314	0	0	0.7548999715943676	0.18033827641041553	IL15RA;JUN;CCND2;SOCS1;TNFAIP2
TP53 18474530 ChIP-ChIP U2OS Human	3/827	0.7878787576464548	0.9999907585392314	0	0	0.7159943949554599	0.17070098395621303	PLAC8;CDKN1A;CCND2
GATA3 20176728 ChIP-ChIP TSCs Mouse	3/834	0.7926619114864566	0.9999907585392314	0	0	0.7097026312851241	0.16490543131676155	ZBP1;RAP1A;ATOX1
KLF4 18555785 ChIP-Seq MESCs Mouse	10/2444	0.7942150367726475	0.9999907585392314	0	0	0.7973158038893454	0.18370238024479404	IFITM3;DNAJB1;CDKN1A;SIN3B;COX17;TRA2A;TSPO;UQCRH;ASS1;NFE2L2
KLF5 25053715 ChIP-Seq YYC3 Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	VASP;GPR141;FAM49B;RBM39;JUN;CDKN1A;SOCS1;CACYBP
JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	DNAJB1;TNFAIP2;RPL24;HCLS1;CACYBP;UPP1;SOD2;TLR2
NANOG 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;IL15RA;JUN;CACYBP;COX5B;PTGS2;ASS1;NFE2L2
E2F1 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;IL15RA;CACYBP;COX5B;PTGS2;SAMHD1;ASS1;TLR2
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;JUN;CACYBP;COX5B;PTGS2;ASS1;NFE2L2;TLR2
STAT3 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;IL15RA;GBP5;CACYBP;COX5B;PTGS2;SAMHD1;ASS1
NMYC 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;IL15RA;CACYBP;COX5B;PTGS2;SAMHD1;ASS1;NFE2L2
P300 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	ZBP1;UBE2F;IL15RA;RAP1A;CACYBP;COX5B;PTGS2;ASS1
SUZ12 18555785 Chip-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	ZBP1;UBE2F;IL15RA;GBP5;RAP1A;CACYBP;COX5B;PTGS2
PHF8 20622854 ChIP-Seq HELA Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	PLAC8;DNAJA1;CD40;SARNP;NUPR1;SAMHD1;ATOX1;TLR2
SMC4 20622854 ChIP-Seq HELA Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	ZBP1;GSDMD;RBM3;FAM49B;BATF2;SOCS1;ISG15;UPP1
P63 20808887 ChIP-Seq KERATINOCYTES Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	IL15RA;JUN;SYNGR2;ISG15;NUPR1;SAMHD1;ATP5L;HSPA1A
HNFA 21074721 ChIP-Seq CACO-2 Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;CACYBP;PTGS2
NFYA 21822215 ChIP-Seq K562 Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;PTGS2;UQCRH
JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	VASP;VAMP8;BATF2;CD40;TSPO;SAMHD1;ATOX1;NFE2L2
TCF4 22108803 ChIP-Seq LS180 Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	FAM49B;PRDX5;CDKN1A;SEMA4D;TNFAIP2;UPP1;PARP14;HSPA1B
PCGF4 22325352 ChIP-Seq 293T-Rex Human	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	GBP5;CD52;JUN;MARCKSL1;RAP1A;ISG15;CACYBP;PTGS2
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	8/2000	0.7946143130501109	0.9999907585392314	0	0	0.7817356382049939	0.17971979032003346	UBE2F;IL15RA;IL1RN;CACYBP;COX5B;PTGS2;SAMHD1;ASS1
CEBPB 26923725 Chip-Seq MESODERM Mouse	4/1079	0.7946660230544256	0.9999907585392314	0	0	0.7296511627906976	0.16769817062324677	MARCKSL1;ZFP800;SNX20;MS4A6C
GATA2 21666600 ChIP-Seq HMVEC Human	3/837	0.7946846390337354	0.9999907585392314	0	0	0.7070384929170066	0.16248446195963667	IFITM2;CCND2;CCRL2
CBX2 27304074 Chip-Seq ESCs Mouse	3/840	0.7966911550408208	0.9999907585392314	0	0	0.7043934523149687	0.16010030905752756	LY6C2;CCND2;SYNGR2
RBPJ 21746931 ChIP-Seq IB4-LCL Human	8/2013	0.8005231885340011	0.9999907585392314	0	0	0.7761032202103437	0.1726750342578936	IFITM3;JUN;SYNGR2;CLEC4E;CFP;MAGOHB;ATP5L;TLR2
FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	2/594	0.8015716522305881	0.9999907585392314	0	0	0.6656094870380584	0.14722011421803344	FAM49B;MARCKSL1
ERG 21242973 ChIP-ChIP JURKAT Human	1/321	0.8025094702741531	0.9999907585392314	0	0	0.6180555555555556	0.13597940593319374	UPP1
RUNX1 26923725 Chip-Seq HPCs Mouse	3/859	0.8090274540143413	0.9999907585392314	0	0	0.6880720686000578	0.14581790256253926	VAMP8;UQCRH;OASL2
GATA4 21415370 ChIP-Seq HL-1 Mouse	8/2039	0.8119667357546249	0.9999907585392314	0	0	0.7650546956949885	0.1593577605807551	UBE2F;VAMP8;DNAJB1;CCRL2;COX17;HNRNPA1;UQCRH;ASS1
TP53 22573176 ChIP-Seq HFKS Human	5/1348	0.8122790239059801	0.9999907585392314	0	0	0.7272406630873536	0.1512016042884553	JUN;IFITM2;CCND2;CLEC4E;MAGOHB
AR 20517297 ChIP-Seq VCAP Human	8/2047	0.8153881839107797	0.9999907585392314	0	0	0.7617118365780328	0.15545851509721084	UBE2F;IL15RA;PRDX5;TSPO;HCLS1;UPP1;MAGOHB;COX5B
GATA1 19941827 ChIP-Seq MEL Mouse	7/1834	0.8219268525510073	0.9999907585392314	0	0	0.7445721583652618	0.14601348550960216	VAMP8;RAP1A;CCRL2;TNFAIP2;PSME2;UPP1;PARP14
SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	10/2522	0.8253763791625804	0.9999907585392314	0	0	0.7691082802547771	0.14760401513738486	VAMP8;HSPA8;CDKN1A;MARCKSL1;CCND2;SARNP;ZFP800;NDUFC2;CACYBP;SOD2
DMRT1 23473982 ChIP-Seq TESTES Mouse	8/2072	0.8257812161001147	0.9999907585392314	0	0	0.7514324233232221	0.14384326129643368	PLAC8;RBM39;CEBPB;SOCS1;SEMA4D;PSMB10;ASS1;ATOX1
MTF2 20144788 ChIP-Seq MESCs Mouse	12/2981	0.8306986248726503	0.9999907585392314	0	0	0.777626381701828	0.14424052988494576	IL15RA;PRDX5;JUN;CEBPB;CCND2;SOCS1;LST1;ZFP800;TNFAIP2;ISG15;ASS1;HSPA1B
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	2/637	0.8321720961990393	0.9999907585392314	0	0	0.6191547485135787	0.11374864192452228	IFITM3;FAU
SPI1 23127762 ChIP-Seq K562 Human	5/1389	0.8324084192298123	0.9999907585392314	0	0	0.7041375114085793	0.12916140135970955	VASP;CCRL2;IRF7;CFP;NFE2L2
DNAJC2 21179169 ChIP-ChIP NT2 Human	3/899	0.8329708187207666	0.9999907585392314	0	0	0.6559738586156112	0.11988359733632446	JUN;SYNGR2;IRF7
EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse	8/2093	0.8341652161685125	0.9999907585392314	0	0	0.7429882181211552	0.13472144358874444	VASP;JUN;CCND2;COX17;ZFP800;NDUFC2;NUPR1;NFE2L2
SRF 21415370 ChIP-Seq HL-1 Mouse	6/1634	0.8359824124426665	0.9999907585392314	0	0	0.7163991844842909	0.12834126895236475	IL15RA;CCRL2;TRA2A;SAMHD1;ASS1;NFE2L2
BCAT 22108803 ChIP-Seq LS180 Human	2/650	0.8405587997500835	0.9999907585392314	0	0	0.6063240110859158	0.105311429492445	PRDX5;UPP1
CEBPB 26923725 Chip-Seq HEMANGIOBLAST Mouse	2/652	0.841815261368307	0.9999907585392314	0	0	0.6043956043956044	0.10407371576897563	PTGS2;MS4A6C
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	5/1413	0.8433689586847084	0.9999907585392314	0	0	0.691238038277512	0.11775291363250243	ZBP1;SOCS1;SEMA4D;SLFN1;RPS27A
ER 23166858 ChIP-Seq MCF-7 Human	3/920	0.8444916526133848	0.9999907585392314	0	0	0.6402432854781954	0.10821419362085682	ZBP1;CEBPB;RAP1A
SALL4 22934838 ChIP-ChIP CD34+ Human	5/1418	0.8455780568792145	0.9999907585392314	0	0	0.6886058032554848	0.11550315291931046	CD52;CACYBP;PTGS2;RPS27A;TLR2
MYCN 21190229 ChIP-Seq SHEP-21N Human	1/373	0.8485230175116167	0.9999907585392314	0	0	0.5302487237971109	0.08709763060091551	COX17
EOMES 21245162 ChIP-Seq HESCs Human	3/932	0.8507654570910709	0.9999907585392314	0	0	0.6315736908104269	0.10207418011579485	IFITM3;IFITM2;TNFAIP2
PPAR 26484153 Chip-Seq NCI-H1993 Human	4/1185	0.850820582478975	0.9999907585392314	0	0	0.6604219587919842	0.10669381179639824	FAM49B;CDKN1A;SIN3B;TNFAIP2
CRX 20693478 ChIP-Seq ADULT RETINA Mouse	2/668	0.8515517240979072	0.9999907585392314	0	0	0.5893853036710179	0.09471129261538327	SEMA4A;CCR2
PDX1 19855005 ChIP-ChIP MIN6 Mouse	2/669	0.8521419777573698	0.9999907585392314	0	0	0.5884710705871554	0.09415662207480201	CACYBP;RPS27A
SMAD2 18955504 ChIP-ChIP HaCaT Human	7/1936	0.8621489755421342	0.9999907585392314	0	0	0.7012213136228588	0.10401019248460013	ZBP1;IL1RN;CDKN1A;RPL24;UPP1;FAU;CCDC50
SMAD3 18955504 ChIP-ChIP HaCaT Human	7/1936	0.8621489755421342	0.9999907585392314	0	0	0.7012213136228588	0.10401019248460013	ZBP1;IL1RN;CDKN1A;RPL24;UPP1;FAU;CCDC50
FLI1 27457419 Chip-Seq LIVER Mouse	1/393	0.8632404354540362	0.9999907585392314	0	0	0.502679859822717	0.07392511683923464	COX5B
